"id","device","core_id","reading_mm","reading_reported","date_created"
873,1,400036001751353338363036,435,"2019-03-30 22:33:18.949","2019-03-30 22:33:19.470801"
874,1,400036001751353338363036,435,"2019-03-30 22:49:35.607","2019-03-30 22:49:35.793578"
875,1,400036001751353338363036,440,"2019-03-30 23:05:24.91","2019-03-30 23:05:25.090934"
876,1,400036001751353338363036,164,"2019-03-30 23:21:42.169","2019-03-30 23:21:42.3149"
877,1,400036001751353338363036,169,"2019-03-30 23:37:34.212","2019-03-30 23:37:34.525849"
878,1,400036001751353338363036,169,"2019-03-30 23:53:52.451","2019-03-30 23:53:52.635824"
879,1,400036001751353338363036,169,"2019-03-31 00:09:43.478","2019-03-31 00:09:43.631875"
880,1,400036001751353338363036,169,"2019-03-31 00:26:00.247","2019-03-31 00:26:00.361701"
881,1,400036001751353338363036,446,"2019-03-31 00:41:52.12","2019-03-31 00:41:52.230694"
882,1,400036001751353338363036,169,"2019-03-31 00:47:18.79","2019-03-31 00:47:18.997607"
883,1,400036001751353338363036,446,"2019-03-31 00:52:44.925","2019-03-31 00:52:45.045555"
884,1,400036001751353338363036,169,"2019-03-31 01:03:37.562","2019-03-31 01:03:37.766551"
885,1,400036001751353338363036,443,"2019-03-31 01:09:04.455","2019-03-31 01:09:04.639941"
886,1,400036001751353338363036,442,"2019-03-31 01:25:21.713","2019-03-31 01:25:21.932154"
887,1,400036001751353338363036,443,"2019-03-31 01:41:14.82","2019-03-31 01:41:14.929748"
888,1,400036001751353338363036,443,"2019-03-31 01:57:31.308","2019-03-31 01:57:31.465808"
889,1,400036001751353338363036,442,"2019-03-31 02:13:23.477","2019-03-31 02:13:23.689524"
890,1,400036001751353338363036,442,"2019-03-31 02:29:40.101","2019-03-31 02:29:40.366161"
891,1,400036001751353338363036,443,"2019-03-31 02:45:30.189","2019-03-31 02:45:30.563492"
892,1,400036001751353338363036,443,"2019-03-31 03:01:47.284","2019-03-31 03:01:47.566241"
893,1,400036001751353338363036,447,"2019-03-31 03:17:39.936","2019-03-31 03:17:40.087067"
894,1,400036001751353338363036,443,"2019-03-31 03:33:56.928","2019-03-31 03:33:57.032905"
895,1,400036001751353338363036,443,"2019-03-31 03:49:48.883","2019-03-31 03:49:49.01743"
896,1,400036001751353338363036,443,"2019-03-31 04:06:06.332","2019-03-31 04:06:06.531001"
897,1,400036001751353338363036,443,"2019-03-31 04:21:55.44","2019-03-31 04:21:55.74337"
898,1,400036001751353338363036,443,"2019-03-31 04:38:13.195","2019-03-31 04:38:13.618858"
899,1,400036001751353338363036,447,"2019-03-31 04:54:04.925","2019-03-31 04:54:05.143825"
900,1,400036001751353338363036,439,"2019-03-31 05:10:23.282","2019-03-31 05:10:23.590822"
901,1,400036001751353338363036,447,"2019-03-31 05:26:13.543","2019-03-31 05:26:13.931207"
902,1,400036001751353338363036,439,"2019-03-31 05:42:29.7","2019-03-31 05:42:30.000097"
903,1,400036001751353338363036,166,"2019-03-31 05:58:19.241","2019-03-31 05:58:19.381736"
904,1,400036001751353338363036,439,"2019-03-31 06:09:12.069","2019-03-31 06:09:12.351568"
905,1,400036001751353338363036,439,"2019-03-31 06:25:29.356","2019-03-31 06:25:29.62018"
906,1,400036001751353338363036,443,"2019-03-31 06:41:19.113","2019-03-31 06:41:19.277149"
907,1,400036001751353338363036,443,"2019-03-31 06:57:36.417","2019-03-31 06:57:36.536479"
908,1,400036001751353338363036,439,"2019-03-31 07:13:28.236","2019-03-31 07:13:28.365549"
909,1,400036001751353338363036,166,"2019-03-31 07:18:54.849","2019-03-31 07:18:54.984978"
910,1,400036001751353338363036,439,"2019-03-31 07:35:11.932","2019-03-31 07:35:12.118175"
911,1,400036001751353338363036,448,"2019-03-31 07:51:01.988","2019-03-31 07:51:02.114259"
912,1,400036001751353338363036,443,"2019-03-31 08:07:20.39","2019-03-31 08:07:20.556196"
913,1,400036001751353338363036,443,"2019-03-31 08:23:11.112","2019-03-31 08:23:11.339319"
914,1,400036001751353338363036,439,"2019-03-31 08:39:27.439","2019-03-31 08:39:27.619941"
915,1,400036001751353338363036,165,"2019-03-31 08:55:19.164","2019-03-31 08:55:19.294443"
916,1,400036001751353338363036,165,"2019-03-31 09:11:36.564","2019-03-31 09:11:36.847803"
917,1,400036001751353338363036,165,"2019-03-31 09:27:28.738","2019-03-31 09:27:28.934414"
918,1,400036001751353338363036,439,"2019-03-31 09:38:21.347","2019-03-31 09:38:21.505036"
919,1,400036001751353338363036,165,"2019-03-31 09:43:47.573","2019-03-31 09:43:47.903906"
920,1,400036001751353338363036,439,"2019-03-31 09:54:40.888","2019-03-31 09:54:41.102539"
921,1,400036001751353338363036,439,"2019-03-31 10:10:57.695","2019-03-31 10:10:57.887043"
922,1,400036001751353338363036,166,"2019-03-31 10:26:49.846","2019-03-31 10:26:50.026288"
923,1,400036001751353338363036,165,"2019-03-31 10:43:07.271","2019-03-31 10:43:07.479674"
924,1,400036001751353338363036,165,"2019-03-31 10:58:57.354","2019-03-31 10:58:57.510118"
925,1,400036001751353338363036,166,"2019-03-31 11:15:13.978","2019-03-31 11:15:14.17431"
926,1,400036001751353338363036,166,"2019-03-31 11:31:06.462","2019-03-31 11:31:06.655335"
927,1,400036001751353338363036,165,"2019-03-31 11:47:23.92","2019-03-31 11:47:24.101928"
928,1,400036001751353338363036,165,"2019-03-31 12:03:15.461","2019-03-31 12:03:15.555526"
929,1,400036001751353338363036,166,"2019-03-31 12:19:31.751","2019-03-31 12:19:31.929805"
930,1,400036001751353338363036,439,"2019-03-31 12:35:24.287","2019-03-31 12:35:24.464405"
931,1,400036001751353338363036,169,"2019-03-31 12:51:41.077","2019-03-31 12:51:41.317563"
932,1,400036001751353338363036,161,"2019-03-31 13:07:33.391","2019-03-31 13:07:33.564082"
933,1,400036001751353338363036,160,"2019-03-31 13:23:49.516","2019-03-31 13:23:49.717583"
934,1,400036001751353338363036,161,"2019-03-31 13:39:41.062","2019-03-31 13:39:41.258792"
935,1,400036001751353338363036,437,"2019-03-31 13:45:07.124","2019-03-31 13:45:07.303088"
936,1,400036001751353338363036,161,"2019-03-31 14:01:24.266","2019-03-31 14:01:24.458049"
937,1,400036001751353338363036,160,"2019-03-31 14:17:13.347","2019-03-31 14:17:13.561852"
938,1,400036001751353338363036,160,"2019-03-31 14:33:29.553","2019-03-31 14:33:29.701137"
939,1,400036001751353338363036,161,"2019-03-31 14:49:21.527","2019-03-31 14:49:21.614266"
940,1,400036001751353338363036,437,"2019-03-31 14:54:49.031","2019-03-31 14:54:49.295051"
941,1,400036001751353338363036,441,"2019-03-31 15:11:07.615","2019-03-31 15:11:07.800005"
942,1,400036001751353338363036,437,"2019-03-31 15:26:56.879","2019-03-31 15:26:57.061915"
943,1,400036001751353338363036,164,"2019-03-31 15:43:14.33","2019-03-31 15:43:14.450764"
944,1,400036001751353338363036,441,"2019-03-31 15:59:04.566","2019-03-31 15:59:04.76235"
945,1,400036001751353338363036,164,"2019-03-31 16:09:57.083","2019-03-31 16:09:57.213425"
946,1,400036001751353338363036,164,"2019-03-31 16:26:14.517","2019-03-31 16:26:14.733933"
947,1,400036001751353338363036,436,"2019-03-31 16:42:04.554","2019-03-31 16:42:04.824251"
948,1,400036001751353338363036,168,"2019-03-31 16:47:30.327","2019-03-31 16:47:30.488834"
949,1,400036001751353338363036,444,"2019-03-31 16:52:58.027","2019-03-31 16:52:58.240957"
950,1,400036001751353338363036,435,"2019-03-31 17:09:14.648","2019-03-31 17:09:14.837503"
951,1,400036001751353338363036,440,"2019-03-31 17:25:06.814","2019-03-31 17:25:07.003539"
952,1,400036001751353338363036,435,"2019-03-31 17:41:22.966","2019-03-31 17:41:23.177349"
953,1,400036001751353338363036,435,"2019-03-31 17:57:15.776","2019-03-31 17:57:15.91544"
954,1,400036001751353338363036,435,"2019-03-31 18:13:32.732","2019-03-31 18:13:32.95499"
955,1,400036001751353338363036,434,"2019-03-31 18:29:21.508","2019-03-31 18:29:21.738196"
956,1,400036001751353338363036,438,"2019-03-31 18:45:38.804","2019-03-31 18:45:39.011088"
957,1,400036001751353338363036,437,"2019-03-31 19:01:28.585","2019-03-31 19:01:28.952623"
958,1,400036001751353338363036,433,"2019-03-31 19:17:45.513","2019-03-31 19:17:45.703673"
959,1,400036001751353338363036,434,"2019-03-31 19:33:34.328","2019-03-31 19:33:34.518103"
960,1,400036001751353338363036,438,"2019-03-31 19:49:52.117","2019-03-31 19:49:52.248156"
961,1,400036001751353338363036,433,"2019-03-31 20:05:43.961","2019-03-31 20:05:44.16218"
962,1,400036001751353338363036,437,"2019-03-31 20:22:01.068","2019-03-31 20:22:01.323354"
963,1,400036001751353338363036,434,"2019-03-31 20:37:56.585","2019-03-31 20:37:56.74974"
964,1,400036001751353338363036,429,"2019-03-31 20:54:12.557","2019-03-31 20:54:12.715557"
965,1,400036001751353338363036,433,"2019-03-31 21:10:04.424","2019-03-31 21:10:04.573226"
966,1,400036001751353338363036,428,"2019-03-31 21:26:22.167","2019-03-31 21:26:22.441419"
967,1,400036001751353338363036,433,"2019-03-31 21:42:14.685","2019-03-31 21:42:14.834979"
968,1,400036001751353338363036,429,"2019-03-31 21:58:31.456","2019-03-31 21:58:31.590246"
969,1,400036001751353338363036,435,"2019-03-31 22:14:23.598","2019-03-31 22:14:23.695418"
970,1,400036001751353338363036,440,"2019-03-31 22:30:39.93","2019-03-31 22:30:40.103604"
971,1,400036001751353338363036,165,"2019-03-31 22:46:32.578","2019-03-31 22:46:32.769773"
972,1,400036001751353338363036,440,"2019-03-31 22:52:00.106","2019-03-31 22:52:00.255998"
973,1,400036001751353338363036,164,"2019-03-31 22:57:27.807","2019-03-31 22:57:27.987154"
974,1,400036001751353338363036,164,"2019-03-31 23:13:45.874","2019-03-31 23:13:46.077608"
975,1,400036001751353338363036,164,"2019-03-31 23:29:35.438","2019-03-31 23:29:35.691949"
976,1,400036001751353338363036,441,"2019-03-31 23:35:02.661","2019-03-31 23:35:02.917082"
977,1,400036001751353338363036,437,"2019-03-31 23:51:18.788","2019-03-31 23:51:19.031277"
978,1,400036001751353338363036,445,"2019-04-01 00:07:10.793","2019-04-01 00:07:11.015955"
979,1,400036001751353338363036,446,"2019-04-01 00:23:27.762","2019-04-01 00:23:28.006215"
980,1,400036001751353338363036,445,"2019-04-01 00:39:19.435","2019-04-01 00:39:19.670364"
981,1,400036001751353338363036,445,"2019-04-01 00:55:36.707","2019-04-01 00:55:36.920455"
982,1,400036001751353338363036,445,"2019-04-01 01:11:25.698","2019-04-01 01:11:25.839025"
983,1,400036001751353338363036,445,"2019-04-01 01:27:43.154","2019-04-01 01:27:43.322994"
984,1,400036001751353338363036,446,"2019-04-01 01:43:34.025","2019-04-01 01:43:34.160181"
985,1,400036001751353338363036,446,"2019-04-01 01:59:50.355","2019-04-01 01:59:50.544872"
986,1,400036001751353338363036,446,"2019-04-01 02:15:39.304","2019-04-01 02:15:39.439645"
987,1,400036001751353338363036,446,"2019-04-01 02:31:56.078","2019-04-01 02:31:56.228201"
988,1,400036001751353338363036,446,"2019-04-01 02:47:45.381","2019-04-01 02:47:45.595931"
989,1,400036001751353338363036,446,"2019-04-01 03:04:02.15","2019-04-01 03:04:02.359046"
990,1,400036001751353338363036,446,"2019-04-01 03:19:54.455","2019-04-01 03:19:54.653718"
991,1,400036001751353338363036,161,"2019-04-01 03:25:20.235","2019-04-01 03:25:20.327018"
992,1,400036001751353338363036,446,"2019-04-01 03:30:46.845","2019-04-01 03:30:46.994973"
993,1,400036001751353338363036,161,"2019-04-01 03:36:13.817","2019-04-01 03:36:13.98383"
994,1,400036001751353338363036,160,"2019-04-01 03:52:31.776","2019-04-01 03:52:31.969237"
995,1,400036001751353338363036,169,"2019-04-01 04:08:23.92","2019-04-01 04:08:24.268138"
996,1,400036001751353338363036,169,"2019-04-01 04:24:40.249","2019-04-01 04:24:40.352579"
997,1,400036001751353338363036,169,"2019-04-01 04:40:31.942","2019-04-01 04:40:32.254031"
998,1,400036001751353338363036,169,"2019-04-01 04:56:48.455","2019-04-01 04:56:48.692619"
999,1,400036001751353338363036,443,"2019-04-01 05:12:37.992","2019-04-01 05:12:38.103923"
1000,1,400036001751353338363036,443,"2019-04-01 05:28:54.824","2019-04-01 05:28:54.906853"
1001,1,400036001751353338363036,443,"2019-04-01 05:44:45.688","2019-04-01 05:44:45.836571"
1002,1,400036001751353338363036,443,"2019-04-01 06:01:02.633","2019-04-01 06:01:02.726815"
1003,1,400036001751353338363036,447,"2019-04-01 06:16:52.289","2019-04-01 06:16:52.468267"
1004,1,400036001751353338363036,165,"2019-04-01 06:22:18.325","2019-04-01 06:22:18.406119"
1005,1,400036001751353338363036,165,"2019-04-01 06:38:36.068","2019-04-01 06:38:36.162663"
1006,1,400036001751353338363036,165,"2019-04-01 06:54:28.72","2019-04-01 06:54:28.809365"
1007,1,400036001751353338363036,165,"2019-04-01 07:10:45.048","2019-04-01 07:10:45.255159"
1008,1,400036001751353338363036,165,"2019-04-01 07:26:37.686","2019-04-01 07:26:38.050662"
1009,1,400036001751353338363036,165,"2019-04-01 07:42:54.508","2019-04-01 07:42:54.848748"
1010,1,400036001751353338363036,166,"2019-04-01 07:58:43.787","2019-04-01 07:58:43.962296"
1011,1,400036001751353338363036,165,"2019-04-01 08:15:01.374","2019-04-01 08:15:01.522152"
1012,1,400036001751353338363036,165,"2019-04-01 08:30:53.04","2019-04-01 08:30:53.225895"
1013,1,400036001751353338363036,166,"2019-04-01 08:47:10.321","2019-04-01 08:47:10.545"
1014,1,400036001751353338363036,165,"2019-04-01 09:03:02.004","2019-04-01 09:03:02.232062"
1015,1,400036001751353338363036,166,"2019-04-01 09:19:20.076","2019-04-01 09:19:20.301454"
1016,1,400036001751353338363036,165,"2019-04-01 09:35:13.238","2019-04-01 09:35:13.461642"
1017,1,400036001751353338363036,166,"2019-04-01 09:51:30.951","2019-04-01 09:51:31.175208"
1018,1,400036001751353338363036,166,"2019-04-01 10:07:22.503","2019-04-01 10:07:22.645452"
1019,1,400036001751353338363036,165,"2019-04-01 10:23:39.286","2019-04-01 10:23:39.444349"
1020,1,400036001751353338363036,165,"2019-04-01 10:39:29.058","2019-04-01 10:39:29.266481"
1021,1,400036001751353338363036,166,"2019-04-01 10:55:46.981","2019-04-01 10:55:47.129765"
1022,1,400036001751353338363036,448,"2019-04-01 11:11:36.257","2019-04-01 11:11:36.431895"
1023,1,400036001751353338363036,174,"2019-04-01 11:17:02.657","2019-04-01 11:17:02.836679"
1024,1,400036001751353338363036,165,"2019-04-01 11:33:20.879","2019-04-01 11:33:21.034282"
1025,1,400036001751353338363036,165,"2019-04-01 11:49:13.209","2019-04-01 11:49:13.375021"
1026,1,400036001751353338363036,165,"2019-04-01 12:05:30.454","2019-04-01 12:05:30.710981"
1027,1,400036001751353338363036,165,"2019-04-01 12:21:18.98","2019-04-01 12:21:19.174948"
1028,1,400036001751353338363036,165,"2019-04-01 12:37:36.418","2019-04-01 12:37:36.544539"
1029,1,400036001751353338363036,166,"2019-04-01 12:53:28.559","2019-04-01 12:53:28.689582"
1030,1,400036001751353338363036,439,"2019-04-01 12:58:56.111","2019-04-01 12:58:56.311081"
1031,1,400036001751353338363036,169,"2019-04-01 13:15:14.371","2019-04-01 13:15:14.525588"
1032,1,400036001751353338363036,161,"2019-04-01 13:31:05.362","2019-04-01 13:31:05.483684"
1033,1,400036001751353338363036,161,"2019-04-01 13:47:22.488","2019-04-01 13:47:22.617146"
1034,1,400036001751353338363036,437,"2019-04-01 14:03:11.47","2019-04-01 14:03:11.724531"
1035,1,400036001751353338363036,437,"2019-04-01 14:19:29.688","2019-04-01 14:19:29.874065"
1036,1,400036001751353338363036,165,"2019-04-01 14:35:20.723","2019-04-01 14:35:20.844419"
1037,1,400036001751353338363036,164,"2019-04-01 14:51:38.164","2019-04-01 14:51:38.352102"
1038,1,400036001751353338363036,164,"2019-04-01 15:07:30.815","2019-04-01 15:07:30.995169"
1039,1,400036001751353338363036,164,"2019-04-01 15:23:48.066","2019-04-01 15:23:48.144079"
1040,1,400036001751353338363036,165,"2019-04-01 15:39:39.789","2019-04-01 15:39:39.937158"
1041,1,400036001751353338363036,164,"2019-04-01 15:55:57.033","2019-04-01 15:55:57.217817"
1042,1,400036001751353338363036,164,"2019-04-01 16:11:46.139","2019-04-01 16:11:46.329003"
1043,1,400036001751353338363036,164,"2019-04-01 16:28:02.656","2019-04-01 16:28:02.758218"
1044,1,400036001751353338363036,444,"2019-04-01 16:43:55.157","2019-04-01 16:43:55.301971"
1045,1,400036001751353338363036,169,"2019-04-01 16:54:47.503","2019-04-01 16:54:47.640575"
1046,1,400036001751353338363036,444,"2019-04-01 17:00:13.713","2019-04-01 17:00:13.959075"
1047,1,400036001751353338363036,168,"2019-04-01 17:05:40.745","2019-04-01 17:05:41.362801"
1048,1,400036001751353338363036,443,"2019-04-01 17:16:32.917","2019-04-01 17:16:33.132066"
1049,1,400036001751353338363036,439,"2019-04-01 17:32:50.034","2019-04-01 17:32:50.253465"
1050,1,400036001751353338363036,439,"2019-04-01 17:48:39.289","2019-04-01 17:48:39.560316"
1051,1,400036001751353338363036,163,"2019-04-01 18:04:56.256","2019-04-01 18:04:56.387408"
1052,1,400036001751353338363036,435,"2019-04-01 18:20:48.882","2019-04-01 18:20:48.973844"
1053,1,400036001751353338363036,437,"2019-04-01 18:37:05.709","2019-04-01 18:37:05.800776"
1054,1,400036001751353338363036,438,"2019-04-01 18:52:57.841","2019-04-01 18:52:57.922586"
1055,1,400036001751353338363036,434,"2019-04-01 19:09:14.522","2019-04-01 19:09:14.732659"
1056,1,400036001751353338363036,434,"2019-04-01 19:25:06.821","2019-04-01 19:25:06.962323"
1057,1,400036001751353338363036,438,"2019-04-01 19:41:24.549","2019-04-01 19:41:24.715092"
1058,1,400036001751353338363036,433,"2019-04-01 19:57:17.994","2019-04-01 19:57:18.102258"
1059,1,400036001751353338363036,442,"2019-04-01 20:13:34.48","2019-04-01 20:13:34.712549"
1060,1,400036001751353338363036,430,"2019-04-01 20:29:27.306","2019-04-01 20:29:27.531777"
1061,1,400036001751353338363036,434,"2019-04-01 20:45:45.047","2019-04-01 20:45:45.298289"
1062,1,400036001751353338363036,434,"2019-04-01 21:01:37.547","2019-04-01 21:01:37.757623"
1063,1,400036001751353338363036,435,"2019-04-01 21:17:55.271","2019-04-01 21:17:55.502966"
1064,1,400036001751353338363036,430,"2019-04-01 21:33:46.825","2019-04-01 21:33:47.134393"
1065,1,400036001751353338363036,434,"2019-04-01 21:50:02.988","2019-04-01 21:50:03.260233"
1066,1,400036001751353338363036,434,"2019-04-01 22:05:55.322","2019-04-01 22:05:55.491491"
1067,1,400036001751353338363036,434,"2019-04-01 22:22:12.738","2019-04-01 22:22:12.879559"
1068,1,400036001751353338363036,440,"2019-04-01 22:38:03.289","2019-04-01 22:38:03.408288"
1069,1,400036001751353338363036,168,"2019-04-01 22:48:54.487","2019-04-01 22:48:54.693275"
1070,1,400036001751353338363036,440,"2019-04-01 22:54:21.695","2019-04-01 22:54:21.862912"
1071,1,400036001751353338363036,168,"2019-04-01 22:59:48.424","2019-04-01 22:59:48.531757"
1072,1,400036001751353338363036,440,"2019-04-01 23:05:14.817","2019-04-01 23:05:15.078694"
1073,1,400036001751353338363036,165,"2019-04-01 23:10:41.685","2019-04-01 23:10:41.768087"
1074,1,400036001751353338363036,440,"2019-04-01 23:21:34.024","2019-04-01 23:21:34.314096"
1075,1,400036001751353338363036,164,"2019-04-01 23:27:01.662","2019-04-01 23:27:01.792893"
1076,1,400036001751353338363036,164,"2019-04-01 23:43:18.331","2019-04-01 23:43:18.642049"
1077,1,400036001751353338363036,164,"2019-04-01 23:59:07.792","2019-04-01 23:59:07.948683"
1078,1,400036001751353338363036,164,"2019-04-02 00:15:25.198","2019-04-02 00:15:25.456783"
1079,1,400036001751353338363036,165,"2019-04-02 00:31:17.403","2019-04-02 00:31:17.521006"
1080,1,400036001751353338363036,165,"2019-04-02 00:47:34.165","2019-04-02 00:47:34.320098"
1081,1,400036001751353338363036,441,"2019-04-02 01:03:23.125","2019-04-02 01:03:23.238979"
1082,1,400036001751353338363036,437,"2019-04-02 01:19:40.078","2019-04-02 01:19:40.20007"
1083,1,400036001751353338363036,446,"2019-04-02 01:35:32.773","2019-04-02 01:35:33.01771"
1084,1,400036001751353338363036,446,"2019-04-02 01:51:49.048","2019-04-02 01:51:49.149105"
1085,1,400036001751353338363036,161,"2019-04-02 02:07:41.677","2019-04-02 02:07:41.82019"
1086,1,400036001751353338363036,160,"2019-04-02 02:23:58.006","2019-04-02 02:23:58.139306"
1087,1,400036001751353338363036,161,"2019-04-02 02:39:47.939","2019-04-02 02:39:48.026193"
1088,1,400036001751353338363036,161,"2019-04-02 02:56:06.154","2019-04-02 02:56:06.45847"
1089,1,400036001751353338363036,161,"2019-04-02 03:11:55.789","2019-04-02 03:11:56.014461"
1090,1,400036001751353338363036,169,"2019-04-02 03:28:13.678","2019-04-02 03:28:13.832917"
1091,1,400036001751353338363036,169,"2019-04-02 03:44:06.024","2019-04-02 03:44:06.208019"
1092,1,400036001751353338363036,169,"2019-04-02 04:00:23.291","2019-04-02 04:00:23.439983"
1093,1,400036001751353338363036,169,"2019-04-02 04:16:14.955","2019-04-02 04:16:15.248576"
1094,1,400036001751353338363036,169,"2019-04-02 04:32:31.446","2019-04-02 04:32:31.599343"
1095,1,400036001751353338363036,169,"2019-04-02 04:48:21.381","2019-04-02 04:48:21.481296"
1096,1,400036001751353338363036,169,"2019-04-02 05:04:37.692","2019-04-02 05:04:37.896459"
1097,1,400036001751353338363036,443,"2019-04-02 05:20:29.191","2019-04-02 05:20:29.406393"
1098,1,400036001751353338363036,443,"2019-04-02 05:36:46.488","2019-04-02 05:36:46.690916"
1099,1,400036001751353338363036,443,"2019-04-02 05:52:39.121","2019-04-02 05:52:39.369288"
1100,1,400036001751353338363036,443,"2019-04-02 06:08:57.033","2019-04-02 06:08:57.203985"
1101,1,400036001751353338363036,447,"2019-04-02 06:24:46.808","2019-04-02 06:24:47.029208"
1102,1,400036001751353338363036,165,"2019-04-02 06:35:39.775","2019-04-02 06:35:39.95859"
1103,1,400036001751353338363036,165,"2019-04-02 06:51:56.586","2019-04-02 06:51:56.729735"
1104,1,400036001751353338363036,166,"2019-04-02 07:07:48.721","2019-04-02 07:07:48.831613"
1105,1,400036001751353338363036,165,"2019-04-02 07:24:05.699","2019-04-02 07:24:05.876971"
1106,1,400036001751353338363036,165,"2019-04-02 07:39:58.177","2019-04-02 07:39:58.367231"
1107,1,400036001751353338363036,166,"2019-04-02 07:56:15.952","2019-04-02 07:56:16.177395"
1108,1,400036001751353338363036,166,"2019-04-02 08:12:05.215","2019-04-02 08:12:05.466114"
1109,1,400036001751353338363036,165,"2019-04-02 08:28:21.866","2019-04-02 08:28:21.994859"
1110,1,400036001751353338363036,165,"2019-04-02 08:44:14.653","2019-04-02 08:44:14.75403"
1111,1,400036001751353338363036,165,"2019-04-02 09:00:33.021","2019-04-02 09:00:33.232515"
1112,1,400036001751353338363036,166,"2019-04-02 09:16:25.704","2019-04-02 09:16:25.87437"
1113,1,400036001751353338363036,166,"2019-04-02 09:32:42.649","2019-04-02 09:32:42.84711"
1114,1,400036001751353338363036,165,"2019-04-02 09:48:34.797","2019-04-02 09:48:35.064705"
1115,1,400036001751353338363036,166,"2019-04-02 10:04:51.12","2019-04-02 10:04:51.358298"
1116,1,400036001751353338363036,165,"2019-04-02 10:20:43.595","2019-04-02 10:20:43.77332"
1117,1,400036001751353338363036,166,"2019-04-02 10:37:00.248","2019-04-02 10:37:00.434437"
1118,1,400036001751353338363036,166,"2019-04-02 10:52:52.544","2019-04-02 10:52:52.687629"
1119,1,400036001751353338363036,166,"2019-04-02 11:09:10.032","2019-04-02 11:09:10.27005"
1120,1,400036001751353338363036,166,"2019-04-02 11:25:01.709","2019-04-02 11:25:02.016129"
1121,1,400036001751353338363036,165,"2019-04-02 11:41:19.77","2019-04-02 11:41:19.93757"
1122,1,400036001751353338363036,166,"2019-04-02 11:57:08.585","2019-04-02 11:57:08.738934"
1123,1,400036001751353338363036,447,"2019-04-02 12:02:36.274","2019-04-02 12:02:36.547533"
1124,1,400036001751353338363036,443,"2019-04-02 12:18:54.498","2019-04-02 12:18:54.754994"
1125,1,400036001751353338363036,169,"2019-04-02 12:34:44.654","2019-04-02 12:34:44.889637"
1126,1,400036001751353338363036,169,"2019-04-02 12:51:01.387","2019-04-02 12:51:01.609969"
1127,1,400036001751353338363036,160,"2019-04-02 13:06:53.69","2019-04-02 13:06:53.834465"
1128,1,400036001751353338363036,161,"2019-04-02 13:23:10.311","2019-04-02 13:23:10.572253"
1129,1,400036001751353338363036,161,"2019-04-02 13:39:02.662","2019-04-02 13:39:02.798242"
1130,1,400036001751353338363036,446,"2019-04-02 13:55:19.3","2019-04-02 13:55:19.485269"
1131,1,400036001751353338363036,437,"2019-04-02 14:11:11.631","2019-04-02 14:11:11.815486"
1132,1,400036001751353338363036,441,"2019-04-02 14:27:28.238","2019-04-02 14:27:28.713744"
1133,1,400036001751353338363036,165,"2019-04-02 14:43:17.843","2019-04-02 14:43:18.075011"
1134,1,400036001751353338363036,164,"2019-04-02 14:59:36.541","2019-04-02 14:59:36.73755"
1135,1,400036001751353338363036,165,"2019-04-02 15:15:26.965","2019-04-02 15:15:27.181718"
1136,1,400036001751353338363036,441,"2019-04-02 15:20:54.47","2019-04-02 15:20:54.622654"
1137,1,400036001751353338363036,441,"2019-04-02 15:37:10.786","2019-04-02 15:37:10.967379"
1138,1,400036001751353338363036,169,"2019-04-02 15:52:59.778","2019-04-02 15:52:59.883895"
1139,1,400036001751353338363036,168,"2019-04-02 16:09:17.875","2019-04-02 16:09:18.361835"
1140,1,400036001751353338363036,168,"2019-04-02 16:25:07.13","2019-04-02 16:25:07.230113"
1141,1,400036001751353338363036,168,"2019-04-02 16:41:23.902","2019-04-02 16:41:24.132459"
1142,1,400036001751353338363036,168,"2019-04-02 16:57:14.94","2019-04-02 16:57:15.09607"
1143,1,400036001751353338363036,440,"2019-04-02 17:08:06.341","2019-04-02 17:08:06.614934"
1144,1,400036001751353338363036,168,"2019-04-02 17:18:59.155","2019-04-02 17:18:59.398399"
1145,1,400036001751353338363036,443,"2019-04-02 17:24:27.293","2019-04-02 17:24:27.480402"
1146,1,400036001751353338363036,169,"2019-04-02 17:29:54.174","2019-04-02 17:29:54.410011"
1147,1,400036001751353338363036,440,"2019-04-02 17:46:11.192","2019-04-02 17:46:11.385111"
1148,1,400036001751353338363036,435,"2019-04-02 18:02:00.742","2019-04-02 18:02:01.016393"
1149,1,400036001751353338363036,168,"2019-04-02 18:07:27.124","2019-04-02 18:07:27.199099"
1150,1,400036001751353338363036,439,"2019-04-02 18:23:43.466","2019-04-02 18:23:43.609278"
1151,1,400036001751353338363036,435,"2019-04-02 18:39:35.283","2019-04-02 18:39:35.543643"
1152,1,400036001751353338363036,435,"2019-04-02 18:55:52.45","2019-04-02 18:55:52.695019"
1153,1,400036001751353338363036,439,"2019-04-02 19:11:41.689","2019-04-02 19:11:41.980397"
1154,1,400036001751353338363036,168,"2019-04-02 19:22:33.69","2019-04-02 19:22:33.784502"
1155,1,400036001751353338363036,168,"2019-04-02 19:38:49.994","2019-04-02 19:38:50.301522"
1156,1,400036001751353338363036,168,"2019-04-02 19:54:39.618","2019-04-02 19:54:39.726983"
1157,1,400036001751353338363036,440,"2019-04-02 20:00:07.458","2019-04-02 20:00:07.588382"
1158,1,400036001751353338363036,164,"2019-04-02 20:16:25.067","2019-04-02 20:16:25.285537"
1159,1,400036001751353338363036,437,"2019-04-02 20:32:16.386","2019-04-02 20:32:16.577931"
